,Episode,Duration,Slots,Score,Epsilon,min_loss,success rate,success_rate
113,113,0.10800000000022791,270,-132.7,0.7099831594489566,0.03547152131795883,,"[1, 5, 4, 8]"
114,114,0.12000000000025324,300,-125.60000000000001,0.7078532099706097,0.03673582151532173,,"[3, 3, 4, 15]"
115,115,0.1160000000002448,290,-152.7,0.7057296503406979,0.03435350954532623,,"[1, 6, 4, 12]"
116,116,0.12400000000026168,310,-138.7,0.7036124613896758,0.03579917550086975,,"[2, 1, 4, 14]"
117,117,0.10800000000022791,270,-131.40000000000003,0.7015016240055068,0.03625667840242386,,"[5, 3, 4, 21]"
118,118,0.1160000000002448,290,-132.29999999999998,0.6993971191334902,0.03156246244907379,,"[3, 5, 4, 4]"
119,119,0.11200000000023635,280,-134.8,0.6972989277760897,0.03830297291278839,,"[3, 5, 4, 8]"
120,120,0.1160000000002448,290,-139.60000000000002,0.6952070309927615,0.029740486294031143,,"[1, 3, 4, 5]"
121,121,0.12400000000026168,310,-136.3,0.6931214098997832,0.035330090671777725,,"[5, 2, 4, 9]"
122,122,0.1160000000002448,290,-128.39999999999998,0.6910420456700839,0.03385801613330841,,"[4, 4, 4, 4]"
123,123,0.11200000000023635,280,-126.7,0.6889689195330736,0.03618442267179489,,"[5, 3, 4, 4]"
124,124,0.11200000000023635,280,-142.89999999999998,0.6869020127744744,0.03520657867193222,,"[1, 4, 4, 8]"
125,125,0.12000000000025324,300,-127.5,0.684841306736151,0.03443403169512749,,"[4, 6, 4, 18]"
126,126,0.11200000000023635,280,-121.70000000000002,0.6827867828159425,0.03484338894486427,,"[3, 7, 4, 17]"
127,127,0.12000000000025324,300,-130.8,0.6807384224674947,0.037530604749917984,,"[4, 5, 4, 6]"
128,128,0.11200000000023635,280,-121.80000000000001,0.6786962072000923,0.03698679059743881,,"[5, 4, 4, 10]"
129,129,0.1160000000002448,290,-119.9,0.676660118578492,0.03423634171485901,,"[7, 3, 4, 12]"
130,130,0.11200000000023635,280,-129.7,0.6746301382227565,0.03214951232075691,,"[4, 8, 4, 9]"
131,131,0.11200000000023635,280,-134.0,0.6726062478080883,0.03608347475528717,,"[0, 5, 4, 10]"
132,132,0.1160000000002448,290,-123.7,0.6705884290646641,0.037201523780822754,,"[5, 4, 4, 4]"
133,133,0.10800000000022791,270,-131.9,0.66857666377747,0.03715095669031143,,"[2, 4, 4, 10]"
